ibge,csv_post_title,lng,lat,csv_post_post,csv_post_categories,csv_post_author,csv_post_slug,csv_post_type
130300,Nhamundá - AM,-56.7189439,-2.2049055,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-2.2049055' lon='-56.7189439' z='11' width='300' height='300'],Munícipio,nhamundá-am,nhamundá-am,municipio
130310,Nova Olinda do Norte - AM,-59.0944836,-3.8883521,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-3.8883521' lon='-59.09448359999999' z='11' width='300' height='300'],Munícipio,nova olinda do norte-am,nova-olinda-do-norte-am,municipio
130320,Novo Airão - AM,-60.9435407,-2.6258669,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-2.6258669' lon='-60.9435407' z='11' width='300' height='300'],Munícipio,novo airão-am,novo-airão-am,municipio
130330,Novo Aripuanã - AM,-60.3757005,-5.1350764,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.1350764' lon='-60.37570050000001' z='11' width='300' height='300'],Munícipio,novo aripuanã-am,novo-aripuanã-am,municipio
130340,Parintins - AM,-56.7364711,-2.6283475,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-2.6283475' lon='-56.7364711' z='11' width='300' height='300'],Munícipio,parintins-am,parintins-am,municipio
130350,Pauini - AM,-66.9765208,-7.7143584,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-7.714358400000001' lon='-66.9765208' z='11' width='300' height='300'],Munícipio,pauini-am,pauini-am,municipio
130353,Presidente Figueiredo - AM,-60.0258753,-2.0343517,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-2.0343517' lon='-60.0258753' z='11' width='300' height='300'],Munícipio,presidente figueiredo-am,presidente-figueiredo-am,municipio
130356,Rio Preto da Eva - AM,-59.7006759,-2.6987167,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-2.6987167' lon='-59.70067590000001' z='11' width='300' height='300'],Munícipio,rio preto da eva-am,rio-preto-da-eva-am,municipio
130360,Santa Isabel do Rio Negro - AM,-65.0195087,-0.4143362,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-0.4143362' lon='-65.0195087' z='11' width='300' height='300'],Munícipio,santa isabel do rio negro-am,santa-isabel-do-rio-negro-am,municipio
130370,Santo Antônio do Içá - AM,-67.9467463,-3.1068635,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-3.1068635' lon='-67.9467463' z='11' width='300' height='300'],Munícipio,santo antônio do içá-am,santo-antônio-do-içá-am,municipio
130380,São Gabriel da Cachoeira - AM,-67.0835095,-0.1331921,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-0.1331921' lon='-67.08350949999999' z='11' width='300' height='300'],Munícipio,são gabriel da cachoeira-am,são-gabriel-da-cachoeira-am,municipio
130390,São Paulo de Olivença - AM,-68.8735237,-3.3783448,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-3.3783448' lon='-68.87352369999999' z='11' width='300' height='300'],Munícipio,são paulo de olivença-am,são-paulo-de-olivença-am,municipio
130395,São Sebastião do Uatumã - AM,-57.8714769,-2.5723468,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-2.5723468' lon='-57.8714769' z='11' width='300' height='300'],Munícipio,são sebastião do uatumã-am,são-sebastião-do-uatumã-am,municipio
130400,Silves - AM,-58.3973907,-2.9867595,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-2.9867595' lon='-58.3973907' z='11' width='300' height='300'],Munícipio,silves-am,silves-am,municipio
130406,Tabatinga - AM,-69.9367927,-4.2300835,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-4.2300835' lon='-69.9367927' z='11' width='300' height='300'],Munícipio,tabatinga-am,tabatinga-am,municipio
130410,Tapauá - AM,-63.1835035,-5.6283559,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.6283559' lon='-63.1835035' z='11' width='300' height='300'],Munícipio,tapauá-am,tapauá-am,municipio
130420,Tefé - AM,-64.7235833,-3.3207288,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-3.3207288' lon='-64.7235833' z='11' width='300' height='300'],Munícipio,tefé-am,tefé-am,municipio
130423,Tonantins - AM,-67.8025197,-2.8733438,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-2.8733438' lon='-67.80251969999999' z='11' width='300' height='300'],Munícipio,tonantins-am,tonantins-am,municipio
130426,Uarini - AM,-65.1085097,-2.9939135,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-2.9939135' lon='-65.1085097' z='11' width='300' height='300'],Munícipio,uarini-am,uarini-am,municipio
130430,Urucará - AM,-57.7604763,-2.5363467,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-2.5363467' lon='-57.7604763' z='11' width='300' height='300'],Munícipio,urucará-am,urucará-am,municipio
130440,Urucurituba - AM,-58.0718661,-2.8981742,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-2.8981742' lon='-58.0718661' z='11' width='300' height='300'],Munícipio,urucurituba-am,urucurituba-am,municipio
140002,Amajari - RR,-61.3714642,3.6531,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='3.6531' lon='-61.3714642' z='11' width='300' height='300'],Munícipio,amajari-rr,amajari-rr,municipio
140005,Alto Alegre - RR,-61.491389,2.898056,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='2.898056' lon='-61.491389' z='11' width='300' height='300'],Munícipio,alto alegre-rr,alto-alegre-rr,municipio
140010,Boa Vista - RR,-60.6714006,2.8195384,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='2.8195384' lon='-60.67140059999999' z='11' width='300' height='300'],Munícipio,boa vista-rr,boa-vista-rr,municipio
140015,Bonfim - RR,-59.8331569,3.3570164,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='3.3570164' lon='-59.8331569' z='11' width='300' height='300'],Munícipio,bonfim-rr,bonfim-rr,municipio
140017,Cantá - RR,-60.5960991,2.6084644,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='2.6084644' lon='-60.5960991' z='11' width='300' height='300'],Munícipio,cantá-rr,cantá-rr,municipio
140020,Caracaraí - RR,-61.1323953,1.8202326,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='1.8202326' lon='-61.1323953' z='11' width='300' height='300'],Munícipio,caracaraí-rr,caracaraí-rr,municipio
140023,Caroebe - RR,-59.6949984,0.8958636,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='0.8958636' lon='-59.6949984' z='11' width='300' height='300'],Munícipio,caroebe-rr,caroebe-rr,municipio
140028,Iracema - RR,-61.039992,2.1800283,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='2.1800283' lon='-61.039992' z='11' width='300' height='300'],Munícipio,iracema-rr,iracema-rr,municipio
140030,Mucajaí - RR,-60.9196215,2.4300585,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='2.4300585' lon='-60.91962149999999' z='11' width='300' height='300'],Munícipio,mucajaí-rr,mucajaí-rr,municipio
140040,Normandia - RR,-59.6244342,3.8832751,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='3.8832751' lon='-59.6244342' z='11' width='300' height='300'],Munícipio,normandia-rr,normandia-rr,municipio
140045,Pacaraima - RR,-61.1407756,4.4170118,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='4.4170118' lon='-61.1407756' z='11' width='300' height='300'],Munícipio,pacaraima-rr,pacaraima-rr,municipio
140047,Rorainópolis - RR,-60.4184349,0.9456337,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='0.9456336999999999' lon='-60.41843489999999' z='11' width='300' height='300'],Munícipio,rorainópolis-rr,rorainópolis-rr,municipio
140050,São João da Baliza - RR,-59.9114715,0.9494778,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='0.9494777999999998' lon='-59.91147149999999' z='11' width='300' height='300'],Munícipio,são joão da baliza-rr,são-joão-da-baliza-rr,municipio
140060,São Luiz - RR,-60.1498446,1.0497292,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='1.0497292' lon='-60.14984459999999' z='11' width='300' height='300'],Munícipio,são luiz-rr,são-luiz-rr,municipio
140070,Uiramutã - RR,-60.1579921,4.5999664,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='4.5999664' lon='-60.15799209999999' z='11' width='300' height='300'],Munícipio,uiramutã-rr,uiramutã-rr,municipio
150010,Abaetetuba - PA,-48.8742526,-1.7295061,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-1.7295061' lon='-48.8742526' z='11' width='300' height='300'],Munícipio,abaetetuba-pa,abaetetuba-pa,municipio
150013,Abel Figueiredo - PA,-48.393108,-4.955021,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-4.955020999999999' lon='-48.393108' z='11' width='300' height='300'],Munícipio,abel figueiredo-pa,abel-figueiredo-pa,municipio
150020,Acará - PA,-48.1974494,-1.9618356,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-1.9618356' lon='-48.1974494' z='11' width='300' height='300'],Munícipio,acará-pa,acará-pa,municipio
150030,Afuá - PA,-50.3852928,-0.1551935,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-0.1551935' lon='-50.38529279999999' z='11' width='300' height='300'],Munícipio,afuá-pa,afuá-pa,municipio
150034,Água Azul do Norte - PA,-50.4672083,-6.8018394,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.8018394' lon='-50.4672083' z='11' width='300' height='300'],Munícipio,água azul do norte-pa,água-azul-do-norte-pa,municipio
150040,Alenquer - PA,-54.7365512,-1.9419598,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-1.9419598' lon='-54.7365512' z='11' width='300' height='300'],Munícipio,alenquer-pa,alenquer-pa,municipio
150050,Almeirim - PA,-52.5776309,-1.5271831,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-1.5271831' lon='-52.5776309' z='11' width='300' height='300'],Munícipio,almeirim-pa,almeirim-pa,municipio
150060,Altamira - PA,-52.2123383,-3.1962012,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-3.1962012' lon='-52.2123383' z='11' width='300' height='300'],Munícipio,altamira-pa,altamira-pa,municipio
150070,Anajás - PA,-49.9404331,-0.9873395,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-0.9873394999999999' lon='-49.9404331' z='11' width='300' height='300'],Munícipio,anajás-pa,anajás-pa,municipio
150080,Ananindeua - PA,-48.3721754,-1.366826,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-1.366826' lon='-48.3721754' z='11' width='300' height='300'],Munícipio,ananindeua-pa,ananindeua-pa,municipio
150085,Anapu - PA,-51.1986425,-3.4725452,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-3.4725452' lon='-51.1986425' z='11' width='300' height='300'],Munícipio,anapu-pa,anapu-pa,municipio
150090,Augusto Corrêa - PA,-46.6436922,-1.0234451,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-1.0234451' lon='-46.6436922' z='11' width='300' height='300'],Munícipio,augusto corrêa-pa,augusto-corrêa-pa,municipio
150095,Aurora do Pará - PA,-47.5556973,-2.1343858,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-2.1343858' lon='-47.5556973' z='11' width='300' height='300'],Munícipio,aurora do pará-pa,aurora-do-pará-pa,municipio
150100,Aveiro - PA,-55.320374,-3.6108529,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-3.6108529' lon='-55.320374' z='11' width='300' height='300'],Munícipio,aveiro-pa,aveiro-pa,municipio
150110,Bagre - PA,-50.1644337,-1.9003458,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-1.9003458' lon='-50.1644337' z='11' width='300' height='300'],Munícipio,bagre-pa,bagre-pa,municipio
150120,Baião - PA,-49.6628009,-2.793101,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-2.793101' lon='-49.6628009' z='11' width='300' height='300'],Munícipio,baião-pa,baião-pa,municipio
150125,Bannach - PA,-50.3964384,-7.3483753,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-7.3483753' lon='-50.3964384' z='11' width='300' height='300'],Munícipio,bannach-pa,bannach-pa,municipio
150130,Barcarena - PA,-48.617001,-1.5189079,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-1.5189079' lon='-48.61700099999999' z='11' width='300' height='300'],Munícipio,barcarena-pa,barcarena-pa,municipio
150140,Belém - PA,-48.5023682,-1.4550205,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-1.4550205' lon='-48.5023682' z='11' width='300' height='300'],Munícipio,belém-pa,belém-pa,municipio
150145,Belterra - PA,-54.8883213,-2.6982896,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-2.6982896' lon='-54.88832129999999' z='11' width='300' height='300'],Munícipio,belterra-pa,belterra-pa,municipio
150150,Benevides - PA,-48.2433736,-1.36094,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-1.36094' lon='-48.2433736' z='11' width='300' height='300'],Munícipio,benevides-pa,benevides-pa,municipio
150157,Bom Jesus do Tocantins - PA,-48.6099204,-5.0499644,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.049964399999999' lon='-48.60992040000001' z='11' width='300' height='300'],Munícipio,bom jesus do tocantins-pa,bom-jesus-do-tocantins-pa,municipio
150160,Bonito - PA,-47.3063696,-1.3633662,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-1.3633662' lon='-47.3063696' z='11' width='300' height='300'],Munícipio,bonito-pa,bonito-pa,municipio
150170,Bragança - PA,-46.7895102,-1.0659524,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-1.0659524' lon='-46.7895102' z='11' width='300' height='300'],Munícipio,bragança-pa,bragança-pa,municipio
150172,Brasil Novo - PA,-52.5745085,-3.3376728,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-3.3376728' lon='-52.5745085' z='11' width='300' height='300'],Munícipio,brasil novo-pa,brasil-novo-pa,municipio
150175,Brejo Grande do Araguaia - PA,-48.4113786,-5.7041222,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-5.7041222' lon='-48.4113786' z='11' width='300' height='300'],Munícipio,brejo grande do araguaia-pa,brejo-grande-do-araguaia-pa,municipio
150178,Breu Branco - PA,-49.4614302,-4.009358,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-4.009358' lon='-49.4614302' z='11' width='300' height='300'],Munícipio,breu branco-pa,breu-branco-pa,municipio
150180,Breves - PA,-50.4808365,-1.6825624,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-1.6825624' lon='-50.4808365' z='11' width='300' height='300'],Munícipio,breves-pa,breves-pa,municipio
150190,Bujaru - PA,-48.0435493,-1.52071,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-1.52071' lon='-48.0435493' z='11' width='300' height='300'],Munícipio,bujaru-pa,bujaru-pa,municipio
150195,Cachoeira do Piriá - PA,-46.5707208,-1.7425157,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-1.7425157' lon='-46.5707208' z='11' width='300' height='300'],Munícipio,cachoeira do piriá-pa,cachoeira-do-piriá-pa,municipio
150200,Cachoeira do Arari - PA,-48.957358,-1.0044187,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-1.0044187' lon='-48.957358' z='11' width='300' height='300'],Munícipio,cachoeira do arari-pa,cachoeira-do-arari-pa,municipio
150210,Cametá - PA,-49.5122828,-2.254065,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-2.254065' lon='-49.5122828' z='11' width='300' height='300'],Munícipio,cametá-pa,cametá-pa,municipio
150215,Canaã dos Carajás - PA,-49.8784355,-6.4973713,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.497371299999999' lon='-49.8784355' z='11' width='300' height='300'],Munícipio,canaã dos carajás-pa,canaã-dos-carajás-pa,municipio
150220,Capanema - PA,-47.1827657,-1.1932911,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-1.1932911' lon='-47.1827657' z='11' width='300' height='300'],Munícipio,capanema-pa,capanema-pa,municipio
150230,Capitão Poço - PA,-47.0659101,-1.7464396,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-1.7464396' lon='-47.0659101' z='11' width='300' height='300'],Munícipio,capitão poço-pa,capitão-poço-pa,municipio
150240,Castanhal - PA,-47.9221325,-1.2973326,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-1.2973326' lon='-47.9221325' z='11' width='300' height='300'],Munícipio,castanhal-pa,castanhal-pa,municipio
150250,Chaves - PA,-49.9884324,-0.1603356,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-0.1603356' lon='-49.9884324' z='11' width='300' height='300'],Munícipio,chaves-pa,chaves-pa,municipio
150260,Colares - PA,-48.2730417,-0.9416604,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-0.9416604' lon='-48.2730417' z='11' width='300' height='300'],Munícipio,colares-pa,colares-pa,municipio
150270,Conceição do Araguaia - PA,-49.2643163,-8.2633441,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-8.2633441' lon='-49.2643163' z='11' width='300' height='300'],Munícipio,conceição do araguaia-pa,conceição-do-araguaia-pa,municipio
150275,Concórdia do Pará - PA,-47.9494588,-1.9915599,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-1.9915599' lon='-47.9494588' z='11' width='300' height='300'],Munícipio,concórdia do pará-pa,concórdia-do-pará-pa,municipio
150276,Cumaru do Norte - PA,-50.7734542,-7.8245093,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-7.8245093' lon='-50.7734542' z='11' width='300' height='300'],Munícipio,cumaru do norte-pa,cumaru-do-norte-pa,municipio
150277,Curionópolis - PA,-49.5610581,-6.0661643,[mapbox layers='acaoeducativa.mapadosplanos' api='' options='' lat='-6.0661643' lon='-49.5610581' z='11' width='300' height='300'],Munícipio,curionópolis-pa,curionópolis-pa,municipio
